campaign_id,campaign_name,industry,sender,receiver,month,step_id,step_order,subject,sent,leads_contacted,unique_replies,unique_opens,interested,bounced,unsubscribed
58,Medical Equipment - Microsoft → Proofpoint (21_04),Medical Equipment,Microsoft,Proofpoint,2026-04,372,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},445,445,0,0,0,0,0
58,Medical Equipment - Microsoft → Proofpoint (21_04),Medical Equipment,Microsoft,Proofpoint,2026-04,373,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},451,451,0,0,0,2,0
47,Commercial - Google → Google (17_04),Commercial,Google,Google,2026-03,302,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
47,Commercial - Google → Google (17_04),Commercial,Google,Google,2026-03,303,0,for {FIRST_NAME},0,0,0,0,0,0,0
47,Commercial - Google → Google (17_04),Commercial,Google,Google,2026-03,304,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
47,Commercial - Google → Google (17_04),Commercial,Google,Google,2026-03,305,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
47,Commercial - Google → Google (17_04),Commercial,Google,Google,2026-03,306,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
47,Commercial - Google → Google (17_04),Commercial,Google,Google,2026-03,307,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
47,Commercial - Google → Google (17_04),Commercial,Google,Google,2026-04,302,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1229,1229,5,0,0,2,0
47,Commercial - Google → Google (17_04),Commercial,Google,Google,2026-04,303,0,for {FIRST_NAME},1177,1177,24,0,3,2,0
47,Commercial - Google → Google (17_04),Commercial,Google,Google,2026-04,304,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1189,1189,3,0,0,3,0
47,Commercial - Google → Google (17_04),Commercial,Google,Google,2026-04,305,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1184,1184,2,0,0,0,0
47,Commercial - Google → Google (17_04),Commercial,Google,Google,2026-04,306,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1185,1185,4,0,0,1,0
47,Commercial - Google → Google (17_04),Commercial,Google,Google,2026-04,307,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1179,1179,4,0,0,0,0
51,EWWS - Google → Google (20_04),EWWS,Google,Google,2026-03,326,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
51,EWWS - Google → Google (20_04),EWWS,Google,Google,2026-03,327,0,for {FIRST_NAME},0,0,0,0,0,0,0
51,EWWS - Google → Google (20_04),EWWS,Google,Google,2026-03,328,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
51,EWWS - Google → Google (20_04),EWWS,Google,Google,2026-03,329,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
51,EWWS - Google → Google (20_04),EWWS,Google,Google,2026-03,330,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
51,EWWS - Google → Google (20_04),EWWS,Google,Google,2026-03,331,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
51,EWWS - Google → Google (20_04),EWWS,Google,Google,2026-04,326,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2629,2629,8,0,0,5,0
51,EWWS - Google → Google (20_04),EWWS,Google,Google,2026-04,327,0,for {FIRST_NAME},2683,2683,72,0,2,4,0
51,EWWS - Google → Google (20_04),EWWS,Google,Google,2026-04,328,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2592,2592,15,0,1,1,0
51,EWWS - Google → Google (20_04),EWWS,Google,Google,2026-04,329,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2633,2633,17,0,0,2,0
51,EWWS - Google → Google (20_04),EWWS,Google,Google,2026-04,330,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2577,2577,17,0,0,1,0
51,EWWS - Google → Google (20_04),EWWS,Google,Google,2026-04,331,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2611,2611,12,0,0,1,0
55,Medical Equipment - Google → Google (21_04),Medical Equipment,Google,Google,2026-03,350,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
55,Medical Equipment - Google → Google (21_04),Medical Equipment,Google,Google,2026-03,351,0,for {FIRST_NAME},0,0,0,0,0,0,0
55,Medical Equipment - Google → Google (21_04),Medical Equipment,Google,Google,2026-03,352,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
55,Medical Equipment - Google → Google (21_04),Medical Equipment,Google,Google,2026-03,353,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
55,Medical Equipment - Google → Google (21_04),Medical Equipment,Google,Google,2026-03,354,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
55,Medical Equipment - Google → Google (21_04),Medical Equipment,Google,Google,2026-03,355,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
55,Medical Equipment - Google → Google (21_04),Medical Equipment,Google,Google,2026-04,350,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1892,1892,6,0,0,8,0
55,Medical Equipment - Google → Google (21_04),Medical Equipment,Google,Google,2026-04,351,0,for {FIRST_NAME},1888,1888,27,0,2,7,0
55,Medical Equipment - Google → Google (21_04),Medical Equipment,Google,Google,2026-04,352,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1824,1824,5,0,0,3,0
55,Medical Equipment - Google → Google (21_04),Medical Equipment,Google,Google,2026-04,353,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1909,1909,12,0,1,2,0
55,Medical Equipment - Google → Google (21_04),Medical Equipment,Google,Google,2026-04,354,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1766,1766,13,0,0,2,0
55,Medical Equipment - Google → Google (21_04),Medical Equipment,Google,Google,2026-04,355,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1886,1886,4,0,1,3,0
52,EWWS - Google → Custom+Misc (20_04),EWWS,Google,Custom+Misc,2026-03,332,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
52,EWWS - Google → Custom+Misc (20_04),EWWS,Google,Custom+Misc,2026-03,333,0,for {FIRST_NAME},0,0,0,0,0,0,0
52,EWWS - Google → Custom+Misc (20_04),EWWS,Google,Custom+Misc,2026-03,334,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
52,EWWS - Google → Custom+Misc (20_04),EWWS,Google,Custom+Misc,2026-03,335,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
52,EWWS - Google → Custom+Misc (20_04),EWWS,Google,Custom+Misc,2026-03,336,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
52,EWWS - Google → Custom+Misc (20_04),EWWS,Google,Custom+Misc,2026-03,337,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
52,EWWS - Google → Custom+Misc (20_04),EWWS,Google,Custom+Misc,2026-04,332,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2417,2417,44,0,1,77,0
52,EWWS - Google → Custom+Misc (20_04),EWWS,Google,Custom+Misc,2026-04,333,0,for {FIRST_NAME},2475,2475,67,0,1,107,0
52,EWWS - Google → Custom+Misc (20_04),EWWS,Google,Custom+Misc,2026-04,334,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2277,2277,31,0,3,11,0
52,EWWS - Google → Custom+Misc (20_04),EWWS,Google,Custom+Misc,2026-04,335,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2339,2339,22,0,1,25,0
52,EWWS - Google → Custom+Misc (20_04),EWWS,Google,Custom+Misc,2026-04,336,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2198,2198,24,0,1,9,0
52,EWWS - Google → Custom+Misc (20_04),EWWS,Google,Custom+Misc,2026-04,337,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2103,2103,16,0,1,12,0
49,Commercial - Microsoft → Outlook (17_04),Commercial,Microsoft,Outlook,2026-03,314,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
49,Commercial - Microsoft → Outlook (17_04),Commercial,Microsoft,Outlook,2026-03,315,0,for {FIRST_NAME},0,0,0,0,0,0,0
49,Commercial - Microsoft → Outlook (17_04),Commercial,Microsoft,Outlook,2026-03,316,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
49,Commercial - Microsoft → Outlook (17_04),Commercial,Microsoft,Outlook,2026-03,317,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
49,Commercial - Microsoft → Outlook (17_04),Commercial,Microsoft,Outlook,2026-03,318,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
49,Commercial - Microsoft → Outlook (17_04),Commercial,Microsoft,Outlook,2026-03,319,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
49,Commercial - Microsoft → Outlook (17_04),Commercial,Microsoft,Outlook,2026-04,314,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},4807,4807,14,0,1,23,0
49,Commercial - Microsoft → Outlook (17_04),Commercial,Microsoft,Outlook,2026-04,315,0,for {FIRST_NAME},4776,4776,15,0,0,37,0
49,Commercial - Microsoft → Outlook (17_04),Commercial,Microsoft,Outlook,2026-04,316,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},3113,3113,13,0,0,5,0
49,Commercial - Microsoft → Outlook (17_04),Commercial,Microsoft,Outlook,2026-04,317,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},3121,3121,7,0,1,3,0
49,Commercial - Microsoft → Outlook (17_04),Commercial,Microsoft,Outlook,2026-04,318,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1196,1196,4,0,0,0,0
49,Commercial - Microsoft → Outlook (17_04),Commercial,Microsoft,Outlook,2026-04,319,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},1295,1295,2,0,0,1,0
48,Commercial - Google → Custom+Misc (17_04),Commercial,Google,Custom+Misc,2026-03,308,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
48,Commercial - Google → Custom+Misc (17_04),Commercial,Google,Custom+Misc,2026-03,309,0,for {FIRST_NAME},0,0,0,0,0,0,0
48,Commercial - Google → Custom+Misc (17_04),Commercial,Google,Custom+Misc,2026-03,310,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
48,Commercial - Google → Custom+Misc (17_04),Commercial,Google,Custom+Misc,2026-03,311,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
48,Commercial - Google → Custom+Misc (17_04),Commercial,Google,Custom+Misc,2026-03,312,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
48,Commercial - Google → Custom+Misc (17_04),Commercial,Google,Custom+Misc,2026-03,313,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
48,Commercial - Google → Custom+Misc (17_04),Commercial,Google,Custom+Misc,2026-04,308,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2342,2342,38,0,2,72,0
48,Commercial - Google → Custom+Misc (17_04),Commercial,Google,Custom+Misc,2026-04,309,0,for {FIRST_NAME},2327,2327,50,0,1,69,0
48,Commercial - Google → Custom+Misc (17_04),Commercial,Google,Custom+Misc,2026-04,310,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2237,2237,25,0,3,10,0
48,Commercial - Google → Custom+Misc (17_04),Commercial,Google,Custom+Misc,2026-04,311,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2217,2217,20,0,2,16,0
48,Commercial - Google → Custom+Misc (17_04),Commercial,Google,Custom+Misc,2026-04,312,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2192,2192,23,0,2,8,0
48,Commercial - Google → Custom+Misc (17_04),Commercial,Google,Custom+Misc,2026-04,313,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2186,2186,22,0,0,20,0
54,EWWS - Microsoft → Proofpoint (20_04),EWWS,Microsoft,Proofpoint,2026-03,344,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
54,EWWS - Microsoft → Proofpoint (20_04),EWWS,Microsoft,Proofpoint,2026-03,345,0,for {FIRST_NAME},0,0,0,0,0,0,0
54,EWWS - Microsoft → Proofpoint (20_04),EWWS,Microsoft,Proofpoint,2026-03,346,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
54,EWWS - Microsoft → Proofpoint (20_04),EWWS,Microsoft,Proofpoint,2026-03,347,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
54,EWWS - Microsoft → Proofpoint (20_04),EWWS,Microsoft,Proofpoint,2026-03,348,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
54,EWWS - Microsoft → Proofpoint (20_04),EWWS,Microsoft,Proofpoint,2026-03,349,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
54,EWWS - Microsoft → Proofpoint (20_04),EWWS,Microsoft,Proofpoint,2026-04,344,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},801,801,0,0,0,3,0
54,EWWS - Microsoft → Proofpoint (20_04),EWWS,Microsoft,Proofpoint,2026-04,345,0,for {FIRST_NAME},737,737,0,0,0,4,0
54,EWWS - Microsoft → Proofpoint (20_04),EWWS,Microsoft,Proofpoint,2026-04,346,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},550,550,0,0,0,0,0
54,EWWS - Microsoft → Proofpoint (20_04),EWWS,Microsoft,Proofpoint,2026-04,347,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},588,588,1,0,0,2,0
54,EWWS - Microsoft → Proofpoint (20_04),EWWS,Microsoft,Proofpoint,2026-04,348,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},303,303,0,0,0,0,0
54,EWWS - Microsoft → Proofpoint (20_04),EWWS,Microsoft,Proofpoint,2026-04,349,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},280,280,1,0,0,0,0
50,Commercial - Microsoft → Proofpoint (17_04),Commercial,Microsoft,Proofpoint,2026-03,320,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
50,Commercial - Microsoft → Proofpoint (17_04),Commercial,Microsoft,Proofpoint,2026-03,321,0,for {FIRST_NAME},0,0,0,0,0,0,0
50,Commercial - Microsoft → Proofpoint (17_04),Commercial,Microsoft,Proofpoint,2026-03,322,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
50,Commercial - Microsoft → Proofpoint (17_04),Commercial,Microsoft,Proofpoint,2026-03,323,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
50,Commercial - Microsoft → Proofpoint (17_04),Commercial,Microsoft,Proofpoint,2026-03,324,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
50,Commercial - Microsoft → Proofpoint (17_04),Commercial,Microsoft,Proofpoint,2026-03,325,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
50,Commercial - Microsoft → Proofpoint (17_04),Commercial,Microsoft,Proofpoint,2026-04,320,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},703,703,2,0,0,3,0
50,Commercial - Microsoft → Proofpoint (17_04),Commercial,Microsoft,Proofpoint,2026-04,321,0,for {FIRST_NAME},745,745,0,0,0,6,0
50,Commercial - Microsoft → Proofpoint (17_04),Commercial,Microsoft,Proofpoint,2026-04,322,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},152,152,0,0,0,0,0
50,Commercial - Microsoft → Proofpoint (17_04),Commercial,Microsoft,Proofpoint,2026-04,323,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},157,157,0,0,0,0,0
50,Commercial - Microsoft → Proofpoint (17_04),Commercial,Microsoft,Proofpoint,2026-04,324,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},99,99,0,0,0,0,0
50,Commercial - Microsoft → Proofpoint (17_04),Commercial,Microsoft,Proofpoint,2026-04,325,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},105,105,0,0,0,0,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03,338,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03,339,0,for {FIRST_NAME},0,0,0,0,0,0,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03,340,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03,341,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03,342,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-03,343,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04,338,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},4506,4506,15,0,0,50,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04,339,0,for {FIRST_NAME},4691,4691,8,0,0,51,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04,340,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},3562,3562,12,0,2,10,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04,341,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},3389,3389,10,0,0,9,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04,342,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
53,EWWS - Microsoft → Outlook (20_04),EWWS,Microsoft,Outlook,2026-04,343,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
44,BCS - Microsoft → Outlook (15_04),BCS,Microsoft,Outlook,2026-03,278,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
44,BCS - Microsoft → Outlook (15_04),BCS,Microsoft,Outlook,2026-03,279,0,for {FIRST_NAME},0,0,0,0,0,0,0
44,BCS - Microsoft → Outlook (15_04),BCS,Microsoft,Outlook,2026-03,280,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
44,BCS - Microsoft → Outlook (15_04),BCS,Microsoft,Outlook,2026-03,281,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
44,BCS - Microsoft → Outlook (15_04),BCS,Microsoft,Outlook,2026-03,284,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
44,BCS - Microsoft → Outlook (15_04),BCS,Microsoft,Outlook,2026-03,285,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
44,BCS - Microsoft → Outlook (15_04),BCS,Microsoft,Outlook,2026-04,278,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},9175,9175,18,0,0,49,0
44,BCS - Microsoft → Outlook (15_04),BCS,Microsoft,Outlook,2026-04,279,0,for {FIRST_NAME},8944,8944,29,0,0,51,0
44,BCS - Microsoft → Outlook (15_04),BCS,Microsoft,Outlook,2026-04,280,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},6800,6800,15,0,0,7,0
44,BCS - Microsoft → Outlook (15_04),BCS,Microsoft,Outlook,2026-04,281,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},6821,6821,10,0,0,13,0
44,BCS - Microsoft → Outlook (15_04),BCS,Microsoft,Outlook,2026-04,284,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},4739,4739,12,0,1,8,0
44,BCS - Microsoft → Outlook (15_04),BCS,Microsoft,Outlook,2026-04,285,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},4831,4831,7,0,0,7,0
43,BCS - Google → Custom+Misc (15_04),BCS,Google,Custom+Misc,2026-03,270,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
43,BCS - Google → Custom+Misc (15_04),BCS,Google,Custom+Misc,2026-03,271,0,for {FIRST_NAME},0,0,0,0,0,0,0
43,BCS - Google → Custom+Misc (15_04),BCS,Google,Custom+Misc,2026-03,272,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
43,BCS - Google → Custom+Misc (15_04),BCS,Google,Custom+Misc,2026-03,273,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
43,BCS - Google → Custom+Misc (15_04),BCS,Google,Custom+Misc,2026-03,276,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
43,BCS - Google → Custom+Misc (15_04),BCS,Google,Custom+Misc,2026-03,277,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
43,BCS - Google → Custom+Misc (15_04),BCS,Google,Custom+Misc,2026-04,270,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2787,2787,26,0,1,89,0
43,BCS - Google → Custom+Misc (15_04),BCS,Google,Custom+Misc,2026-04,271,0,for {FIRST_NAME},2820,2820,43,0,1,108,0
43,BCS - Google → Custom+Misc (15_04),BCS,Google,Custom+Misc,2026-04,272,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2688,2688,20,0,3,9,0
43,BCS - Google → Custom+Misc (15_04),BCS,Google,Custom+Misc,2026-04,273,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2631,2631,20,0,0,15,0
43,BCS - Google → Custom+Misc (15_04),BCS,Google,Custom+Misc,2026-04,276,3,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2624,2624,28,0,0,6,0
43,BCS - Google → Custom+Misc (15_04),BCS,Google,Custom+Misc,2026-04,277,0,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},2631,2631,13,0,1,8,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-03,239,1,{Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-03,240,0,for {FIRST_NAME},0,0,0,0,0,0,0
37,Truck Transportation- Microsoft → Proofpoint (09_04),Truck Transportation,Microsoft,Proofpoint,2026-03,241,2,Re: {Hidden|Untapped|Overlooked} inbound {opportunities|demand|lead opportunities} for {COMPANY},0,0,0,0,0,0,0
